0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
,,,,,,,,,,,,,SO2 Concentration in µg/m3,,,,,,,
,,,,,,,,,,No. of,,,,,,,,,,
,,,,City/ Town/,,,,,,,,,Minimum,,,Maximum,,,,
,State / UT,,,,,,Location,,,monitoring,,,,,,,,,Annual,
,,,,Village,,,,,,,,,(24-hourly,,,(24-hourly,,,,
,,,,,,,,,,days,,,,,,,,,Average,
,,,,,,,,,,,,,average),,,average),,,,
,,,,,,,,,,,,,,,,,,,,
"Andhra
Gujarat,,,Ahmedabad,,,"Naroda, G.I.D.C., Ahmadabad",,,87,,,75,,,323,,,132,,
,,,,,,Cadilla Bridge Narol,,,86,,,83,,,422,,,150,,
,,,,,,"Bhagavathi Estate, Keval Kanta Road,
Rakhiyal",,,88,,,75,,,308,,,132,,
,,,,,,"Reliable Products, 61/62 Ilaben
estate,PiranaDump Site,Narol (previous",,,87,,,76,,,407,,,158,,
,,,,,,,,,,,,,PM10 Concentration in µg/m3,,,,,,,
,,,,,,,,,,No. of,,,Minimum,,,Maximum,,,,
,State,,,City/ Town/ Village,,,Location,,,monitoring,,,,,,,,,Annual,
,,,,,,,,,,,,,(24-hourly,,,(24-hourly,,,,
,,,,,,,,,,days,,,,,,,,,Average,
,,,,,,,,,,,,,average),,,average),,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Dyno Wash),,,,,,,,,,,,,,
,,,,,,L.D. Engg. College,,,88,,,66,,,339,,,126,,
,,,,,,"Shardaben Hospital, Saraspur",,,86,,,71,,,391,,,128,,
,,,,,,"R.C. Technical High School, Mirzapur",,,86,,,68,,,295,,,122,,
,,,,,,"AZL Behrampura, Ahmadabad",,,87,,,71,,,353,,,132,,
,,,,,,Sola L.T. Chanakyapuri Pumping Station,,,88,,,70,,,381,,,138,,
,,,Anklesvar,,,Rallis India Ltd.,,,88,,,59,,,213,,,119,,
,,,,,,"Durga Traders, Bhavanafarm Society",,,88,,,55,,,239,,,110,,
,,,Jamnagar,,,Fisheries Office,,,87,,,57,,,267,,,123,,
,,,Rajkot,,,Nr. Sardhara Industrial Corporation,,,87,,,68,,,256,,,128,,
,,,,,,GPCB Regional Offce,,,87,,,56,,,332,,,125,,
,,,Surat,,,S.V.R. Engg. College,,,87,,,66,,,166,,,100,,
,,,,,,"B.R.C. High School, Udhna",,,83,,,57,,,356,,,151,,
,,,,,,Near Air India Office,,,85,,,69,,,342,,,132,,
,,,Vadodara,,,"GPCB Office, Geri Vasahat",,,87,,,47,,,269,,,107,,
,,,,,,"Sterling Gelatin Guest House, Vill-Karakhadi
Padia",,,87,,,62,,,378,,,145,,
,,,,,,Dandia Bazaar,,,88,,,71,,,293,,,120,,
,,,,,,CETP Nandesari,,,85,,,68,,,375,,,151,,
,,,,,,Lubrizol,,,87,,,65,,,333,,,131,,
,,,Vapi,,,"GEB, IIIrd Phase, GIDC",,,86,,,44,,,316,,,131,,
,,,,,,"Vapi Nagar Palika, Vapi",,,87,,,45,,,284,,,108,,
"Himachal
Pradesh",,,Baddi,,,Industry Department Office Building,,,125,,,57,,,292,,,157,,
,,,,,,AHC barotiwala,,,102,,,49,,,195,,,125,,
,,,,,,Housing Board,,,50,,,74,,,327,,,163,,
,,,Damtal,,,Regional Office,,,128,,,19,,,86,,,47,,
,,,,,,Old Road,,,121,,,17,,,94,,,50,,
,,,Dharamshala,,,Kotwali Bazar Dharamshala,,,98,,,16,,,65,,,35,,
,,,,,,"Daari, Dharamshala",,,122,,,16,,,114,,,38,,
,,,Gulaba,,,Behind green tax barrier,,,19,,,8,,,62,,,,,
,,,Kala Amb,,,Kala Amb Industrial Area,,,171,,,23,,,233,,,121,,
,,,,,,Kala Amb Town/Trilokpur,,,168,,,18,,,188,,,82,,
,,,Manali,,,"Nehru Park, Manali, Kullu",,,101,,,26,,,217,,,79,,
,,,,,,"HPSPCB, Hadimba Road, Manali, Kullu",,,83,,,19,,,113,,,49,,
,,,Marhi,,,Behind Police check post,,,12,,,18,,,60,,,35,,
,,,Nalagarh,,,Municipal Council,,,120,,,68,,,251,,,125,,
,,,Paonta Sahib,,,Paonta Sahib,,,165,,,26,,,188,,,79,,
,,,,,,Gondhpur Industrial Area,,,119,,,17,,,188,,,88,,
,,,Parwanoo,,,"Regional Office, Sector- 4",,,141,,,29,,,191,,,61,,
,,,,,,Asst. Commissioner Building Sector I,,,128,,,32,,,192,,,67,,
,,,Shimla,,,"Bus Stand, Winterfield",,,213,,,19,,,137,,,59,,
,,,Sunder Nagar,,,"HPSPCB, BBMB Colony, Mandi",,,144,,,5,,,193,,,69,,
,,,,,,"Muncipal Council, NH-21, Mandi",,,107,,,22,,,170,,,76,,
,,,Una,,,"Regional Office, Una",,,164,,,30,,,79,,,60,,
,,,,,,"DIC Building, Mehatpur, Una",,,97,,,51,,,71,,,62,,
,,,Vashisht,,,"Behind pollution check barrier, Bahang /
Station No.-II1, Bahang",,,44,,,26,,,96,,,48,,
"Jammu &
Kashmir",,,Jammu,,,"Regional Office, Jammu",,,91,,,94,,,178,,,140,,
,,,,,,"M.A. Stadium, Jewel Chowk",,,82,,,89,,,175,,,136,,
,,,,,,Bari Brahamana Industrial Area,,,99,,,70,,,186,,,139,,
,,,Pulwama,,,Khrew,,,58,,,43,,,269,,,120,,
,,,Srinagar,,,"SPCB Office Campus, Srinagar",,,50,,,42,,,237,,,76,,
,,,,,,Khonmoh,,,55,,,52,,,858,,,136,,
,,,,,,"Lasjan, Budgam",,,55,,,90,,,362,,,185,,
Jharkhand,,,Barajamda,,,Barajamda U.M. Office,,,91,,,50,,,98,,,76,,
,,,Dhanbad,,,R.O. Dhanbad,,,103,,,73,,,286,,,162,,
,,,,,,"EMTI, Bastacola",,,75,,,171,,,397,,,275,,
,,,,,,"CGM Office, Kusunda",,,100,,,77,,,437,,,273,,
,,,Jamshedpur,,,Bistupur Vehical Testing Centre,,,93,,,61,,,197,,,139,,
,,,,,,Golmuri Vehicle Testing Centre,,,91,,,81,,,171,,,138,,
,,,Jharia,,,M.A.D.A.,,,105,,,109,,,427,,,302,,
,,,Ranchi,,,"Albert Ekka Chowk, Main Road",,,96,,,73,,,168,,,109,,
,,,Saraikela,,,"RO Building, Adityapur",,,91,,,66,,,236,,,135,,
,,,Sindri,,,BIT / PDIL,,,75,,,24,,,204,,,137,,
Karnataka,,,Bagalkote,,,Bagalkote KSPCB Office Premises,,,85,,,16,,,117,,,45,,
,,,Bangalore,,,"Graphite India, White Field Road",,,83,,,56,,,186,,,91,,
,,,,,,,,,,,,,PM10 Concentration in µg/m3,,,,,,,
,,,,,,,,,,No. of,,,Minimum,,,Maximum,,,,
,State,,,City/ Town/ Village,,,Location,,,monitoring,,,,,,,,,Annual,
,,,,,,,,,,,,,(24-hourly,,,(24-hourly,,,,
,,,,,,,,,,days,,,,,,,,,Average,
,,,,,,,,,,,,,average),,,average),,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,"AMCO Batteries, Mysore Road",,,107,,,52,,,152,,,89,,
,,,,,,"KHB Industrial Area, Yelahanka",,,80,,,42,,,184,,,80,,
,,,,,,Peenya Industrial Area,,,52,,,53,,,183,,,104,,
,,,,,,Victoria hospital,,,103,,,24,,,131,,,56,,
,,,,,,Yeshwanthpura police station,,,100,,,41,,,165,,,79,,
,,,,,,"Jnanabharathi, Bangalore University",,,68,,,11,,,84,,,43,,
,,,,,,"RV College of Engineering, Mysore Road",,,1,,,34,,,34,,,,,
,,,,,,"TERI office, Vital Medi healthcare Pvt Ltd",,,108,,,44,,,146,,,87,,
,,,Belgaum,,,Karnataka SPCB Office Building,,,52,,,18,,,169,,,87,,
,,,Bidar,,,KSPCB Office Premises,,,60,,,14,,,155,,,71,,
,,,Bijapur,,,KSPCB Office Premises,,,38,,,32,,,208,,,93,,
,,,Chitradurga,,,KSPCB Office Premises,,,105,,,18,,,98,,,52,,
,,,Devanagere,,,"Regional Office building, KSPCB",,,94,,,19,,,100,,,52,,
,,,,,,"Mothi Theatre, Gandhi Circle, P.B. Road /
Traffic Police Station",,,80,,,38,,,212,,,115,,
,,,,,,"HPF Intakewell, Kumarapattnam",,,102,,,17,,,81,,,42,,
,,,Gulburga,,,Government Hospital,,,58,,,32,,,240,,,87,,
,,,Hassan,,,KSRTC bus stand building,,,104,,,27,,,49,,,37,,
,,,Hubli-Dharwad,,,"Lakkamanahalli Industrial Area, Dharwad",,,105,,,47,,,81,,,62,,
,,,,,,"Rani Chennamma Circle, Hubli",,,104,,,58,,,91,,,76,,
,,,Kolar,,,"KSPCB Office Premises, Kolar",,,98,,,60,,,152,,,109,,
,,,Mandya,,,"KSPCB Building, Bandigowda Badarahe",,,106,,,34,,,81,,,43,,
,,,Mangalore,,,Baikampady Industrial Area,,,92,,,23,,,80,,,47,,
,,,Mysore,,,"K.R.Circle, Visvesvaraya Bldg",,,110,,,30,,,70,,,52,,
,,,,,,KSPCB Bldg. Hebbal Ind. Area,,,,,,,,,,,,,,
,,,Raichur,,,"KSPCB Office Premises, Raichur",,,77,,,17,,,186,,,74,,
,,,Shimaga,,,"The VISL, Oxygen Plant, Shimoga",,,100,,,11,,,79,,,33,,
,,,Timukuru,,,KSPCB Office Premises,,,103,,,41,,,145,,,75,,
Kerala,,,Alappuzha,,,"District Office, Alissery Road",,,107,,,23,,,84,,,49,,
,,,,,,"DC Mills, Pathirappally",,,25,,,37,,,84,,,67,,
,,,,,,William Goodacre Power House Bridge,,,71,,,40,,,83,,,52,,
,,,Kochi,,,"Eloor I, FACT, Ambalamughal",,,107,,,27,,,144,,,49,,
,,,,,,Eloor II,,,102,,,32,,,127,,,50,,
,,,,,,Irumpanam,,,104,,,12,,,118,,,42,,
,,,,,,Ernakulum South,,,64,,,20,,,91,,,51,,
,,,,,,VYTTILA,,,104,,,11,,,181,,,42,,
,,,,,,MG Road Bank Ernakulum,,,104,,,15,,,90,,,40,,
,,,,,,KALAMASSERY / CSIR Complex,,,102,,,16,,,120,,,50,,
,,,,,,Kuttipadam,,,42,,,19,,,64,,,42,,
,,,Kollam,,,"KSPCB, District Office, Kadappakada",,,110,,,32,,,50,,,45,,
,,,,,,KMML Chavara,,,110,,,40,,,55,,,46,,
,,,Kottayam,,,Kottayam,,,119,,,27,,,52,,,41,,
,,,,,,Vadavathoor,,,119,,,21,,,38,,,30,,
,,,Kozhikode,,,Kozhikode City,,,103,,,14,,,119,,,44,,
,,,,,,Nallalam,,,67,,,12,,,110,,,44,,
,,,Malapuram,,,"Kakkanchery, Sijmak oils",,,107,,,21,,,70,,,35,,
,,,Palakkad,,,SEPR Refractories India Ltd.,,,98,,,11,,,144,,,51,,
,,,Pathanamthitta,,,"KSPCB, Makkamkunnu",,,100,,,31,,,37,,,34,,
,,,Thiruvananthapuram,,,PRS Hospital/COSMO,,,105,,,22,,,65,,,41,,
,,,,,,SMV School,,,105,,,29,,,68,,,43,,
,,,,,,VELI / HiTech Chackai,,,105,,,23,,,68,,,43,,
,,,,,,PETTAH / Sasthamangalam(plamadou),,,105,,,26,,,82,,,43,,
,,,Thissur,,,"KSPCB, District Office, Poonkunnam",,,104,,,27,,,70,,,39,,
,,,,,,Thissur/ Peringandoor,,,74,,,22,,,55,,,38,,
,,,Wayanad,,,Sulthan Bathery,,,104,,,14,,,41,,,28,,
,,,,,,Wayanad,,,79,,,15,,,37,,,26,,
"Madhya
Pradesh",,,Amlai,,,HJI,,,60,,,65,,,118,,,92,,
,,,,,,OPM,,,69,,,54,,,101,,,78,,
,,,Bhopal,,,"Hamidia Road, MP Hastshilp Vikas Nigam",,,72,,,90,,,320,,,181,,
,,,,,,CETP Govindpura,,,87,,,88,,,244,,,152,,
,,,,,,"Nutan Subhash School, T.T. Nagar",,,36,,,71,,,172,,,122,,
,,,,,,"Kolar Thana, Kolar Road, Bhopal",,,70,,,89,,,337,,,195,,
,,,,,,"AKVN Office, Industrial Area Mandideep,
Raisen",,,71,,,140,,,420,,,230,,
,,,,,,"Barkatuallah University, Hoshgabad Road,
Bhopal",,,73,,,82,,,244,,,138,,
,,,,,,,,,,,,,PM10 Concentration in µg/m3,,,,,,,
,,,,,,,,,,No. of,,,Minimum,,,Maximum,,,,
,State,,,City/ Town/ Village,,,Location,,,monitoring,,,,,,,,,Annual,
,,,,,,,,,,,,,(24-hourly,,,(24-hourly,,,,
,,,,,,,,,,days,,,,,,,,,Average,
,,,,,,,,,,,,,average),,,average),,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,"Main Road, Hemu Colony, Bairagarh, Bhopal",,,77,,,53,,,241,,,149,,
,,,,,,Arera Colony,,,83,,,55,,,189,,,119,,
,,,Chhindwara,,,"HIG -33, Front of Geetanali Park Housing
Board Colony, Chadagaon",,,96,,,29,,,121,,,73,,
,,,,,,"Hindustan Unileaver, Narsinghpur Road,",,,88,,,36,,,138,,,83,,
,,,Dewas,,,EID Perry (I) Limited,,,94,,,51,,,98,,,80,,
,,,,,,Dewas Metal Section,,,93,,,57,,,97,,,79,,
,,,,,,Vikas Nagar,,,96,,,45,,,96,,,78,,
,,,Gwalior,,,Dindayal Nagar,,,90,,,41,,,382,,,135,,
,,,,,,Maharaj Bada,,,93,,,46,,,215,,,143,,
,,,Indore,,,"M.P. Laghu Udyog, Pologround",,,94,,,28,,,130,,,81,,
,,,,,,"Kothari Market, M.G. Road",,,101,,,25,,,132,,,77,,
,,,,,,"Telephone Nagar, 26 A, Kanadia Road",,,99,,,22,,,120,,,73,,
,,,Jabalpur,,,Vijay Nagar,,,101,,,49,,,128,,,74,,
,,,,,,Udaipur Beverage Racchai,,,101,,,85,,,101,,,94,,
,,,Katni,,,"HIG-4 Housing Board Colony Jhinjhri, Katni",,,96,,,80,,,172,,,99,,
,,,,,,"Calderys Works Refactories India Private
Limited, Guest House, Katni",,,72,,,83,,,115,,,97,,
,,,Nagda,,,Chem. D. Labour Club,,,75,,,30,,,59,,,45,,
,,,,,,B C I Labour Club,,,80,,,35,,,61,,,47,,
,,,,,,Grasim Kalyan Kendra,,,75,,,42,,,93,,,66,,
,,,Prithampur,,,"Vikas Bhavan, Sector-2",,,94,,,53,,,108,,,85,,
,,,,,,"RCC Over Head Tank No. 1, Sector-3",,,112,,,46,,,115,,,86,,
,,,Sagar,,,Pt.Deendayal Nagar,,,96,,,19,,,123,,,75,,
,,,,,,"Katra Bazar, Sagar",,,102,,,20,,,120,,,69,,
,,,Satna,,,Sub-divisional Office E/M Light Machniery,,,77,,,73,,,185,,,137,,
,,,,,,"MPPCB,Dharwari GaliNo.5,House No.318",,,73,,,8,,,133,,,110,,
,,,Singrauli,,,Jayant Township,,,83,,,30,,,360,,,189,,
,,,,,,"N.T.P.C., Vidyanagar",,,80,,,37,,,485,,,197,,
,,,,,,Waidhan,,,87,,,32,,,492,,,189,,
,,,Ujjain,,,District Office,,,67,,,60,,,115,,,95,,
,,,,,,Regional Office,,,73,,,37,,,107,,,64,,
,,,,,,Mahakal Temple,,,51,,,38,,,109,,,74,,
,,,,,,Chamunda Mata Chouraha,,,49,,,56,,,107,,,80,,
Maharashtra,,,Akola,,,"LRT Commerce College, Civil Lines, Akola",,,88,,,60,,,74,,,66,,
,,,,,,"MIDC Water Work, Phash-II, MIDC Akola",,,143,,,60,,,81,,,71,,
,,,,,,"College Of Engineering & Tech, Akola",,,196,,,60,,,81,,,69,,
,,,Ambernath,,,Ambernath Municipal Council Office,,,131,,,26,,,330,,,118,,
,,,Amravati,,,"Apurva Oil Industries, A-23, MIDC",,,215,,,54,,,134,,,96,,
,,,,,,"Elect. Dept., Govt College Engineering",,,92,,,56,,,102,,,77,,
,,,,,,"Rajkamal Square, Vaneeta Samaj",,,154,,,56,,,136,,,96,,
,,,Aurangabad,,,S.B.E.S. College,,,140,,,43,,,96,,,74,,
,,,,,,Collector Ofiice,,,123,,,43,,,104,,,70,,
,,,,,,"C.A.D.A. Ofiice, Garkheda",,,87,,,49,,,97,,,77,,
,,,Badlapur,,,BIWA Office,,,187,,,17,,,319,,,108,,
,,,Bhiwandi,,,"Prematai Hall, Near Dhamankar Naka",,,101,,,63,,,82,,,68,,
,,,,,,"Fire Brigade Office, I.G.M. Hospital",,,165,,,63,,,85,,,70,,
,,,,,,"Regional Office, M.P.C. Board, Kalyan",,,237,,,21,,,85,,,68,,
,,,Chandrapur,,,Grampanchat Ghughus,,,94,,,85,,,357,,,223,,
,,,,,,M.I.D.C. Chandrapur,,,101,,,44,,,148,,,90,,
,,,,,,Nagar Parishad,,,163,,,23,,,193,,,85,,
,,,,,,"Gadchandur Gram Panchayat, Rajura",,,97,,,76,,,278,,,170,,
,,,,,,"MIDC, Tadali",,,97,,,54,,,220,,,110,,
,,,,,,"Muncipal Council, Ballarshah",,,99,,,61,,,205,,,119,,
,,,Dombivali,,,Dombivali MIDC Phase-II,,,190,,,17,,,295,,,106,,
,,,Jalgaon,,,B. J. Market,,,87,,,49,,,90,,,60,,
,,,,,,Girna water tank,,,193,,,47,,,89,,,59,,
,,,,,,MIDC Jalgaon,,,140,,,46,,,93,,,61,,
,,,Jalna,,,"Bachat Bhawan, Near S P Office",,,104,,,83,,,120,,,98,,
,,,,,,"Krishidhan Seeds Ltd, MIDC Area",,,172,,,75,,,120,,,96,,
,,,Kolhapur,,,"University Campus, Shivaji University",,,81,,,36,,,82,,,62,,
,,,,,,"Ruikar Trust, S.T. Stand",,,147,,,41,,,158,,,98,,
,,,,,,"Mahadwar Road, Near Mahalaxmi Temple",,,203,,,41,,,158,,,96,,
,,,Latur,,,MIDC Water Works,,,239,,,54,,,152,,,84,,
,,,,,,Kshewraj Vidyalaya Shyam nagar,,,104,,,57,,,148,,,88,,
,,,,,,Sidhheshwar Sahakari Bank Ganjgolai,,,172,,,55,,,147,,,85,,
,,,,,,,,,,,,,PM10 Concentration in µg/m3,,,,,,,
,,,,,,,,,,No. of,,,Minimum,,,Maximum,,,,
,State,,,City/ Town/ Village,,,Location,,,monitoring,,,,,,,,,Annual,
,,,,,,,,,,,,,(24-hourly,,,(24-hourly,,,,
,,,,,,,,,,days,,,,,,,,,Average,
,,,,,,,,,,,,,average),,,average),,,,
,,,,,,,,,,,,,,,,,,,,
,,,Mumbai,,,"Bank of India, Kalbadevi /Branch, Kalbadevi/
VARSOVA",,,84,,,33,,,262,,,118,,
,,,,,,"Parel TT, Ambedkar Road",,,88,,,21,,,591,,,136,,
,,,,,,Worli,,,87,,,43,,,441,,,122,,
,,,Nagpur,,,Institution of Engineers,,,100,,,53,,,183,,,103,,
,,,,,,"Govt. Polytechnic College, Sadar",,,96,,,54,,,214,,,103,,
,,,,,,MIDC Office Hingana Road,,,100,,,66,,,199,,,109,,
,,,,,,"MIDC Industrial Area, MIDC Office, Hingna",,,82,,,3,,,403,,,74,,
,,,,,,"Nagpur Coop Building, Maskasath, Itwari",,,79,,,3,,,586,,,112,,
,,,,,,"NEERI Lab, Nehru Marg, Highway No. 7",,,74,,,3,,,898,,,131,,
,,,,,,"MPCB Office Premises, Civil Lines",,,321,,,46,,,149,,,73,,
,,,Nashik,,,R.T.O. Colony Tank,,,154,,,23,,,169,,,65,,
,,,,,,"VIP Industrial Area, MIDC Satpura",,,104,,,23,,,162,,,66,,
,,,,,,Nashik Municipal Council Building,,,218,,,23,,,162,,,61,,
,,,,,,"MPCB Sub R.O. Udyog Bhawan, Nashik",,,305,,,24,,,312,,,61,,
,,,Navi Mumbai,,,"T.B.I.A, Rabale Airoli, TTC",,,103,,,34,,,69,,,55,,
,,,,,,"Dr. D.Y. Patil College, Nerul, TTC",,,229,,,31,,,83,,,53,,
,,,,,,"MPCB Lab, Mhape, TTC",,,168,,,31,,,79,,,54,,
,,,,,,CIDCO Nodal Office Kharghar,,,103,,,31,,,74,,,53,,
,,,,,,"Water Pump House, Panvel, Taloja",,,168,,,31,,,74,,,53,,
,,,,,,"MIDC Collom Facility Building, Taloja",,,229,,,31,,,74,,,55,,
,,,Pimpri-Chinchwad,,,"Bank of Baroda Builing, Near M.C Builiding",,,199,,,13,,,219,,,76,,
,,,Pune,,,"Maratha Chamber of commerce, Bhosari",,,62,,,14,,,331,,,123,,
,,,,,,State Electricity Board BLDG Nalstop,,,113,,,14,,,331,,,125,,
,,,,,,Swargate Police Chawki,,,33,,,82,,,331,,,181,,
,,,Sangli,,,"Udyog bhavan / SRO, MPCB Sangli",,,99,,,14,,,148,,,61,,
,,,,,,Sangli- Miraj Primary school Building,,,226,,,14,,,203,,,69,,
,,,,,,Krishna Valley School,,,163,,,14,,,179,,,70,,
,,,Solapur,,,WIT Campus,,,102,,,54,,,88,,,73,,
,,,,,,Voronoko School / Chitale Clinic,,,144,,,54,,,89,,,75,,
,,,Thane,,,"Maternity Hospital, Dhobighat, Thane East",,,24,,,62,,,232,,,124,,
,,,,,,"Shahu Market,Naupada, Thane West",,,49,,,58,,,232,,,135,,
,,,,,,"Kolshet and Balkum, Thane West",,,72,,,47,,,232,,,127,,
,,,Ulhasnagar,,,Smt. C. H. M. College Campus,,,99,,,17,,,187,,,76,,
,,,,,,"Octroi Naka, Pawai-Chowk, Vithalwadi",,,107,,,34,,,319,,,113,,
Manipur,,,Imphal,,,Secretariat Building,,,58,,,38,,,180,,,109,,
Meghalaya,,,Byrnihat,,,"EPIP, Ri-Bhoi district",,,121,,,17,,,199,,,103,,
,,,Dawki,,,"Terrace building, Jaintia Hills District",,,121,,,16,,,167,,,53,,
,,,Khliehriat,,,"O/o BDO, C & R.D. Block-Khliehriat",,,122,,,17,,,55,,,43,,
,,,Nongstoin,,,"Office Premises of E.E, PHED",,,121,,,8,,,36,,,30,,
,,,Shillong,,,"Boards Office Permises, Lumpyngngad",,,106,,,16,,,43,,,30,,
,,,,,,State Tuberculosis Hospital,,,121,,,17,,,69,,,50,,
,,,,,,"Forest Rest House, Polo Hills",,,117,,,17,,,42,,,34,,
,,,,,,"41/2 mile, Mylliem Range Office",,,118,,,12,,,58,,,31,,
,,,Tura,,,"PHED, Araimille, West Garo Hills District",,,116,,,14,,,40,,,31,,
,,,Umiam / Umsning,,,"Umiam Industrial Complex, Ri-Bhoi District",,,120,,,17,,,136,,,94,,
Mizoram,,,Aizawl,,,"Khatla, M.G-Road, Mizoram SPCB",,,103,,,10,,,211,,,84,,
,,,,,,Laipuitlang,,,106,,,11,,,31,,,20,,
,,,,,,Bawngkawn,,,102,,,10,,,99,,,46,,
,,,,,,"Dawrpui Y.M.A, Building, Dawrpui",,,102,,,35,,,95,,,56,,
,,,,,,"Lengpui Airport, Model Veng, Lengpui",,,94,,,14,,,89,,,34,,
,,,Champhai,,,"D.T.O Office Building, Kahrawt veng",,,101,,,13,,,31,,,21,,
,,,,,,"Lalzidinga building, Vengthlang",,,101,,,22,,,37,,,29,,
,,,Kolasib,,,"H. Lalthuama Building, Project Veng",,,101,,,3,,,35,,,16,,
,,,,,,"Synod Bookroom, Building Diakkawn",,,101,,,15,,,141,,,30,,
,,,Lunglei,,,"Thangkhuma Building, Salem Veng",,,96,,,3,,,9,,,7,,
,,,,,,"K.Lalliantluanga, Chanmari I, Lunglei",,,96,,,7,,,21,,,10,,
Nagaland,,,Dimapur,,,Bank Colony,,,139,,,19,,,232,,,97,,
,,,,,,Dhobinala,,,121,,,46,,,247,,,125,,
,,,,,,"Signal point, Dimapur, Nagaland SPCB",,,103,,,15,,,104,,,49,,
,,,,,,"House no-288, Tenyiphe-I, Chumukiedima,
Dimapur",,,103,,,20,,,188,,,75,,
,,,,,,"Vidya Bhawan School, Lane 17, Nagarjan,
Kuda Village, Dimapur",,,48,,,15,,,102,,,61,,
,,,,,,"House no 24, Near community Hall, Viola
colony, Dimapur",,,48,,,20,,,92,,,53,,
,,,,,,,,,,,,,PM10 Concentration in µg/m3,,,,,,,
,,,,,,,,,,No. of,,,Minimum,,,Maximum,,,,
,State,,,City/ Town/ Village,,,Location,,,monitoring,,,,,,,,,Annual,
,,,,,,,,,,,,,(24-hourly,,,(24-hourly,,,,
,,,,,,,,,,days,,,,,,,,,Average,
,,,,,,,,,,,,,average),,,average),,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,"ERJO Motors, Burma Camp, Dimapur",,,48,,,27,,,128,,,80,,
,,,Kohima,,,Opposite NST Office,,,138,,,21,,,163,,,77,,
,,,,,,Opposite War Cemetery,,,121,,,25,,,299,,,112,,
Odisha,,,Angul,,,Industrial Estate,,,102,,,48,,,189,,,107,,
,,,,,,NALCO Township,,,102,,,34,,,223,,,92,,
,,,Balasore,,,Sahadevkhunta,,,104,,,69,,,103,,,85,,
,,,,,,DIC office,,,104,,,69,,,113,,,84,,
,,,,,,Rasalpur near Balgopalpur I/A,,,105,,,26,,,115,,,89,,
,,,Berhampur,,,Regional Office Orissa SPCB,,,107,,,33,,,151,,,65,,
,,,Bhubneshwar,,,Capital Police Station,,,98,,,67,,,206,,,108,,
,,,,,,IRC Village,,,95,,,41,,,234,,,105,,
,,,,,,Office Premises Bhubaneswar,,,100,,,47,,,218,,,100,,
,,,,,,"Water works, Palasuni, Rasalgarh",,,69,,,43,,,126,,,90,,
,,,,,,"Patrapara, Khandagiri",,,101,,,38,,,237,,,97,,
,,,,,,Chandrashekharpur,,,91,,,42,,,244,,,93,,
,,,Bonaigarh,,,"Govt. Hospital Bonai At/Po/PS-Bonai Dist-
Sudargarh",,,104,,,58,,,209,,,118,,
,,,Cuttack,,,"Traffic Tower, Badambadi",,,58,,,51,,,235,,,108,,
,,,,,,P.H.D Office Barabati,,,104,,,57,,,362,,,109,,
,,,,,,"R.O. Cuttack Office, Surya Vihar",,,104,,,54,,,224,,,100,,
,,,Jharsuguda,,,R.O. Building Cox colony,,,108,,,79,,,160,,,106,,
,,,,,,"TRL Colony, M/s. TRL Krosaki Refractories
Ltd. PO: Bhepahar,",,,106,,,92,,,394,,,106,,
,,,Kalinga Nagar,,,Over the Guest House of M/s NINL,,,55,,,46,,,209,,,122,,
,,,,,,"Maintenance Office of M/s NINL, Duburi",,,77,,,27,,,438,,,114,,
,,,Konark,,,Konark Police Station,,,101,,,50,,,102,,,72,,
,,,Paradeep,,,On roof of PPT Staff Quarter,,,101,,,72,,,343,,,146,,
,,,,,,On roof of PPL Gueest,,,101,,,76,,,342,,,149,,
,,,,,,On roof of STP building IFFCO,,,83,,,69,,,316,,,138,,
,,,Puri,,,Sadar police station,,,46,,,87,,,141,,,115,,
,,,,,,Town Police Station,,,75,,,87,,,163,,,109,,
,,,Rajgangpur,,,"DISIR, Rajgangpur",,,103,,,73,,,272,,,150,,
,,,Rayagada,,,Regional Office Orissa SPCB,,,104,,,17,,,112,,,63,,
,,,,,,"LPS High School, Jaykaypur",,,101,,,15,,,118,,,66,,
,,,Rourkela,,,"Regional Office, ORPB",,,104,,,52,,,178,,,87,,
,,,,,,Kalunga Industrial Estate,,,104,,,78,,,242,,,174,,
,,,,,,"IDL Police Out-post, Sonaparbat",,,104,,,73,,,160,,,90,,
,,,,,,"Kuarmunda, Sundergarh",,,104,,,54,,,213,,,142,,
,,,Sambalpur,,,"Filter Plant, PHD Office, Modipara",,,105,,,29,,,266,,,92,,
,,,Talcher,,,Coal Field Area,,,104,,,54,,,207,,,119,,
,,,,,,T.T.P.S.Colony,,,104,,,35,,,209,,,93,,
Puducherry,,,Karaikal,,,"B.Ed College (PKCE), Nehru Nagar",,,88,,,18,,,68,,,35,,
,,,,,,"Govt. Tourist Home, Kovilpathu",,,91,,,22,,,118,,,46,,
,,,,,,"M/s Puducherry Power Corporation Limited,
Polagam, T.R. Pattinam,",,,82,,,17,,,92,,,42,,
,,,Puducherry,,,"DSTC Office Upstairs, PHB 3rd Floor,
AnnaNagar",,,94,,,21,,,81,,,47,,
,,,,,,PIPDIC Ind. Estate Mettupalayam,,,88,,,21,,,87,,,50,,
